Passage,NewID,WordNo,Sentence,WordID,IDEnd,IDBegin,Word,WordWithPunctuation,WordNoPunctuation,WP,WL,WordClass,CosineSimilarity_Content_Sentence,PartOfSpeech
27,27Bw18,32,2,Bw18,BEN-2,BEN-2,demand,demand,demand,18,6,Content,0.4497687023481873,NOUN
27,27Bw19,33,2,Bw19,BEN-1,BEN-1,is,is,is,19,2,Content,0.29275331216530187,AUX
27,27Bw20,34,2,Bw20,BEN,BEN,slowing.,slowing.,slowing,20,7,Content,0.3725322133431044,VERB
28,28Aw01,1,1,Aw01,Aw01,Aw01,Farmers,Farmers,Farmers,1,7,Content,null,NOUN
28,28Aw02,2,1,Aw02,Aw02,Aw02,and,and,and,2,3,Function,null,CCONJ
28,28Aw03,3,1,Aw03,Aw03,Aw03,plant,plant,plant,3,5,Content,0.2514562494412155,NOUN
28,28Aw04,4,1,Aw04,Middle1,Middle1,breeders,breeders,breeders,4,8,Content,0.4116390870581753,NOUN
28,28Aw05,5,1,Aw05,Middle1,Middle1,are,are,are,5,3,Content,0.12477749060981574,AUX
28,28Aw06,6,1,Aw06,Middle1,Middle1,in,in,in,6,2,Function,0.12862297278754722,ADP
28,28Aw07,7,1,Aw07,Middle1,Middle1,a,a,a,7,1,Function,null,INTJ
28,28Aw08,8,1,Aw08,AEN-2,AEN-2,race,race,race,8,4,Content,0.122085939818154,NOUN
28,28Aw09,9,1,Aw09,AEN-1,AEN-1,against,against,against,9,7,Function,0.14571706931764294,ADP
28,28Aw10,10,1,Aw10,AEN,AEN,time.,time.,time,10,4,Content,0.13705790086478362,NOUN
28,28Bw01,11,2,Bw01,Bw01,Bw01,The,The,The,1,3,Function,null,PRON
28,28Bw02,12,2,Bw02,Bw02,Bw02,world,world,world,2,5,Content,null,NOUN
28,28Bw03,13,2,Bw03,Bw03,Bw03,population,population,population,3,10,Content,0.14900277056070063,NOUN
28,28Bw04,14,2,Bw04,Middle2,Middle2,is,is,is,4,2,Content,0.21800849608521708,AUX
28,28Bw05,15,2,Bw05,Middle2,Middle2,growing,growing,growing,5,7,Content,0.36050131930662704,VERB
28,28Bw06,16,2,Bw06,Middle2,Middle2,"rapidly,","rapidly,",rapidly,6,7,Content,0.4176289748455293,ADV
28,28Bw07,17,2,Bw07,Middle2,Middle2,requiring,requiring,requiring,7,9,Content,0.08129058918267745,VERB
28,28Bw08,18,2,Bw08,Middle2,Middle2,ever,ever,ever,8,4,Content,0.33058361574358697,ADV
28,28Bw09,19,2,Bw09,Middle2,Middle2,more,more,more,9,4,Content,0.32860723503945855,ADJ
28,28Bw10,20,2,Bw10,Middle2,Middle2,"food,","food,",food,10,4,Content,0.2382577216788589,NOUN
28,28Bw11,21,2,Bw11,Middle2,Middle2,but,but,but,11,3,Function,0.29370585339802807,CCONJ
28,28Bw12,22,2,Bw12,Middle2,Middle2,the,the,the,12,3,Function,0.35630636820451245,PRON
28,28Bw13,23,2,Bw13,Middle2,Middle2,amount,amount,amount,13,6,Content,0.27283466278659874,NOUN
28,28Bw14,24,2,Bw14,Middle2,Middle2,of,of,of,14,2,Function,null,ADP
28,28Bw15,25,2,Bw15,Middle2,Middle2,cultivable,cultivable,cultivable,15,10,Content,0.23298294676587963,ADJ
28,28Bw16,26,2,Bw16,BEN-2,BEN-2,land,land,land,16,4,Content,0.3174608547612873,NOUN
28,28Bw17,27,2,Bw17,BEN-1,BEN-1,is,is,is,17,2,Content,0.3967353483762638,AUX
28,28Bw18,28,2,Bw18,BEN,BEN,limited.,limited.,limited,18,7,Content,0.22493910895234284,VERB
29,29Aw01,1,1,Aw01,Aw01,Aw01,Two,Two,Two,1,3,Function,null,NUM
29,29Aw02,2,1,Aw02,Aw02,Aw02,young,young,young,2,5,Content,null,ADJ
29,29Aw03,3,1,Aw03,Aw03,Aw03,black,black,black,3,5,Content,0.2899639741135824,ADJ
29,29Aw04,4,1,Aw04,Middle1,Middle1,women,women,women,4,5,Content,0.42305897493165184,NOUN
29,29Aw05,5,1,Aw05,Middle1,Middle1,face,face,face,5,4,Content,0.1641498435246392,NOUN
29,29Aw06,6,1,Aw06,Middle1,Middle1,futures,futures,futures,6,7,Content,0.1263140380804132,NOUN
29,29Aw07,7,1,Aw07,Middle1,Middle1,made,made,made,7,4,Content,0.07993407656451477,VERB
29,29Aw08,8,1,Aw08,Middle1,Middle1,precarious,precarious,precarious,8,10,Content,0.14658175387804295,ADJ
29,29Aw09,9,1,Aw09,Middle1,Middle1,by,by,by,9,2,Function,0.12164456090465268,ADP
29,29Aw10,10,1,Aw10,Middle1,Middle1,sudden,sudden,sudden,10,6,Content,0.2566703101347528,ADJ
29,29Aw11,11,1,Aw11,Middle1,Middle1,violence,violence,violence,11,8,Content,0.22205660224027376,NOUN
29,29Aw12,12,1,Aw12,Middle1,Middle1,wrought,wrought,wrought,12,7,Content,0.2321393180373178,VERB
29,29Aw13,13,1,Aw13,Middle1,Middle1,by,by,by,13,2,Function,0.14300991092117452,ADP
29,29Aw14,14,1,Aw14,Middle1,Middle1,men,men,men,14,3,Content,0.4315413366171365,NOUN
29,29Aw15,15,1,Aw15,AEN-2,AEN-2,in,in,in,15,2,Function,0.34087418840304196,ADP
29,29Aw16,16,1,Aw16,AEN-1,AEN-1,their,their,their,16,5,Function,0.3133365739670495,PRON
29,29Aw17,17,1,Aw17,AEN,AEN,lives.,lives.,lives,17,5,Content,0.31215762615027715,NOUN
29,29Bw01,18,2,Bw01,Bw01,Bw01,One,One,One,1,3,Function,null,NUM
29,29Bw02,19,2,Bw02,Bw02,Bw02,is,is,is,2,2,Content,null,AUX
29,29Bw03,20,2,Bw03,Bw03,Bw03,a,a,a,3,1,Function,null,INTJ
29,29Bw04,21,2,Bw04,Middle2,Middle2,shy,shy,shy,4,3,Content,0.08756859291692523,ADJ
29,29Bw05,22,2,Bw05,Middle2,Middle2,Florida,Florida,Florida,5,7,Content,0.023183132676032767,PROPN
29,29Bw06,23,2,Bw06,Middle2,Middle2,high,high,high,6,4,Content,0.17091409320715653,ADJ
29,29Bw07,24,2,Bw07,Middle2,Middle2,schooler,schooler,schooler,7,8,Content,0.22240405430526622,NOUN
29,29Bw08,25,2,Bw08,Middle2,Middle2,struggling,struggling,struggling,8,10,Content,0.12088440278695928,VERB
29,29Bw09,26,2,Bw09,Middle2,Middle2,to,to,to,9,2,Function,null,ADP
29,29Bw10,27,2,Bw10,Middle2,Middle2,find,find,find,10,4,Content,0.20549020323932235,VERB
29,29Bw11,28,2,Bw11,Middle2,Middle2,solace,solace,solace,11,6,Content,0.2269647430562991,PROPN
29,29Bw12,29,2,Bw12,Middle2,Middle2,as,as,as,12,2,Function,0.22462993298556816,ADP
29,29Bw13,30,2,Bw13,Middle2,Middle2,her,her,her,13,3,Function,0.26938424317289367,PRON
29,29Bw14,31,2,Bw14,Middle2,Middle2,family,family,family,14,6,Content,0.21053931240656942,NOUN
29,29Bw15,32,2,Bw15,BEN-2,BEN-2,tears,tears,tears,15,5,Content,0.19521500823343296,NOUN
29,29Bw16,33,2,Bw16,BEN-1,BEN-1,itself,itself,itself,16,6,Function,0.1779257466187398,PRON
29,29Bw17,34,2,Bw17,BEN,BEN,apart.,apart.,apart,17,5,Content,0.22299790427162874,ADV
30,30Aw01,1,1,Aw01,Aw01,Aw01,One,One,One,1,3,Function,null,NUM
30,30Aw02,2,1,Aw02,Aw02,Aw02,benefit,benefit,benefit,2,7,Content,null,NOUN
30,30Aw03,3,1,Aw03,Aw03,Aw03,of,of,of,3,2,Function,null,ADP
30,30Aw04,4,1,Aw04,Middle1,Middle1,discovery,discovery,discovery,4,9,Content,-0.013700437237403792,NOUN
30,30Aw05,5,1,Aw05,Middle1,Middle1,is,is,is,5,2,Content,0.19075624692444249,AUX
30,30Aw06,6,1,Aw06,Middle1,Middle1,that,that,that,6,4,Function,0.33220061932830125,SCONJ
30,30Aw07,7,1,Aw07,Middle1,Middle1,you,you,you,7,3,Function,0.1212124571323518,PRON
30,30Aw08,8,1,Aw08,Middle1,Middle1,get,get,get,8,3,Content,0.15658436560944322,VERB
30,30Aw09,9,1,Aw09,Middle1,Middle1,to,to,to,9,2,Function,null,ADP
30,30Aw10,10,1,Aw10,Middle1,Middle1,name,name,name,10,4,Content,0.1336200262776691,NOUN
30,30Aw11,11,1,Aw11,Middle1,Middle1,the,the,the,11,3,Function,0.3540505288031449,PRON
30,30Aw12,12,1,Aw12,AEN-2,AEN-2,things,things,things,12,6,Content,0.26566324275723685,NOUN
30,30Aw13,13,1,Aw13,AEN-1,AEN-1,you,you,you,13,3,Function,0.3602114850813285,PRON
30,30Aw14,14,1,Aw14,AEN,AEN,discovered.,discovered.,discovered,14,10,Content,0.3059116179001524,VERB
30,30Bw01,15,2,Bw01,Bw01,Bw01,Astronomy,Astronomy,Astronomy,1,9,Content,null,NOUN
30,30Bw02,16,2,Bw02,Bw02,Bw02,is,is,is,2,2,Content,0.03005801022184739,AUX
30,30Bw03,17,2,Bw03,Bw03,Bw03,blessed,blessed,blessed,3,7,Content,0.14318410986762833,VERB
30,30Bw04,18,2,Bw04,BEN-2,BEN-2,in,in,in,4,2,Function,0.19188311670805488,ADP
30,30Bw05,19,2,Bw05,BEN-1,BEN-1,this,this,this,5,4,Function,0.31295169473165874,PRON
30,30Bw06,20,2,Bw06,BEN,BEN,regard.,regard.,regard,6,6,Content,0.24568646159155982,NOUN
31,31Aw01,1,1,Aw01,Aw01,Aw01,On,On,On,1,2,Function,null,ADP
31,31Aw02,2,1,Aw02,Aw02,Aw02,bright,bright,bright,2,6,Content,null,ADJ
31,31Aw03,3,1,Aw03,Aw03,Aw03,mornings,mornings,mornings,3,8,Content,0.14079097523541897,NOUN
31,31Aw04,4,1,Aw04,Middle1,Middle1,in,in,in,4,2,Function,0.10603040644677514,ADP
31,31Aw05,5,1,Aw05,Middle1,Middle1,the,the,the,5,3,Function,0.03614962930804768,PRON
31,31Aw06,6,1,Aw06,Middle1,Middle1,"tropics,","tropics,",tropics,6,7,Content,0.17052679448985902,NOUN
31,31Aw07,7,1,Aw07,Middle1,Middle1,crocodiles,crocodiles,crocodiles,7,10,Content,0.19869928819214608,NOUN
31,31Aw08,8,1,Aw08,Middle1,Middle1,haul,haul,haul,8,4,Content,0.10253482436057175,NOUN
31,31Aw09,9,1,Aw09,Middle1,Middle1,themselves,themselves,themselves,9,10,Function,0.08497835069687337,PRON
31,31Aw10,10,1,Aw10,Middle1,Middle1,out,out,out,10,3,Function,0.09084947359257628,ADP
31,31Aw11,11,1,Aw11,Middle1,Middle1,of,of,of,11,2,Function,null,ADP
31,31Aw12,12,1,Aw12,Middle1,Middle1,the,the,the,12,3,Function,0.08420365814156226,PRON
31,31Aw13,13,1,Aw13,Middle1,Middle1,water,water,water,13,5,Content,0.31359756602547,NOUN
31,31Aw14,14,1,Aw14,Middle1,Middle1,to,to,to,14,2,Function,null,ADP
31,31Aw15,15,1,Aw15,Middle1,Middle1,bask,bask,bask,15,4,Content,0.20473935287837322,PROPN
31,31Aw16,16,1,Aw16,AEN-2,AEN-2,in,in,in,16,2,Function,0.11394597305172446,ADP
31,31Aw17,17,1,Aw17,AEN-1,AEN-1,the,the,the,17,3,Function,0.1416789445600857,PRON
31,31Aw18,18,1,Aw18,AEN,AEN,sun.,sun.,sun,18,3,Content,0.4917159397366844,PROPN
31,31Bw01,19,2,Bw01,Bw01,Bw01,Like,Like,Like,1,4,Function,null,INTJ
31,31Bw02,20,2,Bw02,Bw02,Bw02,other,other,other,2,5,Content,null,ADJ
31,31Bw03,21,2,Bw03,Bw03,Bw03,"reptiles,","reptiles,",reptiles,3,8,Content,0.028270374622337127,NOUN
31,31Bw04,22,2,Bw04,Middle2,Middle2,they,they,they,4,4,Function,0.2744811168664588,PRON
31,31Bw05,23,2,Bw05,Middle2,Middle2,rely,rely,rely,5,4,Content,0.10083013403726056,ADV
31,31Bw06,24,2,Bw06,Middle2,Middle2,on,on,on,6,2,Function,0.09558295914943457,ADP
31,31Bw07,25,2,Bw07,Middle2,Middle2,its,its,its,7,3,Function,0.08350059523615584,PRON
31,31Bw08,26,2,Bw08,Middle2,Middle2,warmth,warmth,warmth,8,6,Content,0.14629493339947536,NOUN
31,31Bw09,27,2,Bw09,Middle2,Middle2,to,to,to,9,2,Function,null,ADP
31,31Bw10,28,2,Bw10,Middle2,Middle2,help,help,help,10,4,Content,0.29813357775143523,VERB
31,31Bw11,29,2,Bw11,BEN-2,BEN-2,fuel,fuel,fuel,11,4,Content,0.18646056213922255,NOUN
31,31Bw12,30,2,Bw12,BEN-1,BEN-1,their,their,their,12,5,Function,0.3194051615550246,PRON
31,31Bw13,31,2,Bw13,BEN,BEN,metabolisms.,metabolisms.,metabolisms,13,11,Content,0.317276594200697,NOUN
32,32Aw01,1,1,Aw01,Aw01,Aw01,Elephants,Elephants,Elephants,1,9,Content,null,NOUN
32,32Aw02,2,1,Aw02,AEN-2,Aw02,keep,keep,keep,2,4,Content,0.04774336812915772,VERB
32,32Aw03,3,1,Aw03,AEN-1,Aw03,surprising,surprising,surprising,3,10,Content,0.019754990175408698,PROPN
32,32Aw04,4,1,Aw04,AEN,AEN,us.,us.,us,4,2,Function,0.18673999815247203,PRON
32,32Bw01,5,2,Bw01,Bw01,Bw01,They,They,They,1,4,Function,null,PRON
32,32Bw02,6,2,Bw02,Bw02,Bw02,live,live,live,2,4,Content,null,ADJ
32,32Bw03,7,2,Bw03,Bw03,Bw03,complex,complex,complex,3,7,Content,0.14997815752678959,ADJ
32,32Bw04,8,2,Bw04,Middle2,Middle2,social,social,social,4,6,Content,0.245622539530472,ADJ
32,32Bw05,9,2,Bw05,Middle2,Middle2,"lives,","lives,",lives,5,5,Content,0.36027088529375606,NOUN
32,32Bw06,10,2,Bw06,Middle2,Middle2,"cooperate,","cooperate,",cooperate,6,9,Content,0.11712272813053269,VERB
32,32Bw07,11,2,Bw07,Middle2,Middle2,show,show,show,7,4,Content,0.2337655142570038,NOUN
32,32Bw08,12,2,Bw08,Middle2,Middle2,altruism,altruism,altruism,8,8,Content,0.26394898424567786,NOUN
32,32Bw09,13,2,Bw09,Middle2,Middle2,and,and,and,9,3,Function,null,CCONJ
32,32Bw10,14,2,Bw10,BEN-2,BEN-2,grieve,grieve,grieve,10,6,Content,0.3129622542702931,VERB
32,32Bw11,15,2,Bw11,BEN-1,BEN-1,their,their,their,11,5,Function,0.2757825639975165,PRON
32,32Bw12,16,2,Bw12,BEN,BEN,dead.,dead.,dead,12,4,Content,0.22222906911690563,ADJ
33,33Aw01,1,1,Aw01,Aw01,Aw01,The,The,The,1,3,Function,null,PRON
33,33Aw02,2,1,Aw02,Aw02,Aw02,overwhelming,overwhelming,overwhelming,2,12,Content,null,ADJ
33,33Aw03,3,1,Aw03,Aw03,Aw03,majority,majority,majority,3,8,Content,0.2749951354847215,NOUN
33,33Aw04,4,1,Aw04,Middle1,Middle1,of,of,of,4,2,Function,null,ADP
33,33Aw05,5,1,Aw05,Middle1,Middle1,snails,snails,snails,5,6,Content,0.03580435965265184,NOUN
33,33Aw06,6,1,Aw06,Middle1,Middle1,live,live,live,6,4,Content,0.19907928594071153,ADJ
33,33Aw07,7,1,Aw07,Middle1,Middle1,in,in,in,7,2,Function,0.23824851083816934,ADP
33,33Aw08,8,1,Aw08,Middle1,Middle1,shells,shells,shells,8,6,Content,0.21901272354542137,NOUN
33,33Aw09,9,1,Aw09,Middle1,Middle1,that,that,that,9,4,Function,0.2913374413485153,SCONJ
33,33Aw10,10,1,Aw10,Middle1,Middle1,coil,coil,coil,10,4,Content,0.16253110561013207,PROPN
33,33Aw11,11,1,Aw11,AEN-2,AEN-2,to,to,to,11,2,Function,null,ADP
33,33Aw12,12,1,Aw12,AEN-1,AEN-1,the,the,the,12,3,Function,0.2093235500177203,PRON
33,33Aw13,13,1,Aw13,AEN,AEN,right.,right.,right,13,5,Content,0.1787296764536677,INTJ
33,33Bw01,14,2,Bw01,Bw01,Bw01,But,But,But,1,3,Function,null,CCONJ
33,33Bw02,15,2,Bw02,Bw02,Bw02,occasionally,occasionally,occasionally,2,12,Content,null,ADV
33,33Bw03,16,2,Bw03,Bw03,Bw03,some,some,some,3,4,Function,0.4007870907982892,PRON
33,33Bw04,17,2,Bw04,Middle2,Middle2,are,are,are,4,3,Content,0.16796930634814308,AUX
33,33Bw05,18,2,Bw05,Middle2,Middle2,born,born,born,5,4,Content,-0.06483775530317369,VERB
33,33Bw06,19,2,Bw06,Middle2,Middle2,with,with,with,6,4,Function,0.22124767430184172,ADP
33,33Bw07,20,2,Bw07,Middle2,Middle2,shells,shells,shells,7,6,Content,0.1019642858212795,NOUN
33,33Bw08,21,2,Bw08,Middle2,Middle2,that,that,that,8,4,Function,0.24303407294329393,SCONJ
33,33Bw09,22,2,Bw09,Middle2,Middle2,turn,turn,turn,9,4,Content,0.1413666548154201,NOUN
33,33Bw10,23,2,Bw10,BEN-2,BEN-2,the,the,the,10,3,Function,0.2496000876869514,PRON
33,33Bw11,24,2,Bw11,BEN-1,BEN-1,other,other,other,11,5,Content,0.3116163835560805,ADJ
33,33Bw12,25,2,Bw12,BEN,BEN,way.,way.,way,12,3,Content,0.22691251189253034,NOUN
34,34Aw01,1,1,Aw01,Aw01,Aw01,To,To,To,1,2,Function,null,ADP
34,34Aw02,2,1,Aw02,Aw02,Aw02,visit,visit,visit,2,5,Content,null,NOUN
34,34Aw03,3,1,Aw03,Aw03,Aw03,Venezuela,Venezuela,Venezuela,3,9,Content,0.043001208835372166,PROPN
34,34Aw04,4,1,Aw04,Middle1,Middle1,today,today,today,4,5,Content,0.15139004250904622,NOUN
34,34Aw05,5,1,Aw05,Middle1,Middle1,is,is,is,5,2,Content,0.1628098606790337,AUX
34,34Aw06,6,1,Aw06,Middle1,Middle1,to,to,to,6,2,Function,null,ADP
34,34Aw07,7,1,Aw07,Middle1,Middle1,see,see,see,7,3,Content,0.3354063993439443,VERB
34,34Aw08,8,1,Aw08,Middle1,Middle1,how,how,how,8,3,Content,0.24206378500585798,SCONJ
34,34Aw09,9,1,Aw09,Middle1,Middle1,misrule,misrule,misrule,9,7,Content,0.14707424466412652,NOUN
34,34Aw10,10,1,Aw10,Middle1,Middle1,can,can,can,10,3,Function,0.3717393568785002,AUX
34,34Aw11,11,1,Aw11,AEN-2,AEN-2,shatter,shatter,shatter,11,7,Content,0.08119573605185537,NOUN
34,34Aw12,12,1,Aw12,AEN-1,AEN-1,a,a,a,12,1,Function,null,INTJ
34,34Aw13,13,1,Aw13,AEN,AEN,country.,country.,country,13,7,Content,0.3271560678424163,NOUN
34,34Bw01,14,2,Bw01,Bw01,Bw01,Years,Years,Years,1,5,Content,null,NOUN
34,34Bw02,15,2,Bw02,Bw02,Bw02,of,of,of,2,2,Function,null,ADP
34,34Bw03,16,2,Bw03,Bw03,Bw03,"corrupt,","corrupt,",corrupt,3,7,Content,0.0589266614211995,ADJ
34,34Bw04,17,2,Bw04,Middle2,Middle2,incompetent,incompetent,incompetent,4,11,Content,0.4402601135766247,ADJ
34,34Bw05,18,2,Bw05,Middle2,Middle2,and,and,and,5,3,Function,null,CCONJ
34,34Bw06,19,2,Bw06,Middle2,Middle2,autocratic,autocratic,autocratic,6,10,Content,0.4570589987559407,ADJ
34,34Bw07,20,2,Bw07,Middle2,Middle2,rule,rule,rule,7,4,Content,0.25825817542611407,NOUN
34,34Bw08,21,2,Bw08,Middle2,Middle2,have,have,have,8,4,Content,0.19437861993139435,VERB
34,34Bw09,22,2,Bw09,Middle2,Middle2,left,left,left,9,4,Content,0.19440426589421247,PROPN
34,34Bw10,23,2,Bw10,Middle2,Middle2,Venezuelans,Venezuelans,Venezuelans,10,11,Content,null,PROPN
34,34Bw11,24,2,Bw11,Middle2,Middle2,hungry,hungry,hungry,11,6,Content,0.2417273952648459,ADJ
34,34Bw12,25,2,Bw12,Middle2,Middle2,and,and,and,12,3,Function,null,CCONJ
34,34Bw13,26,2,Bw13,Middle2,Middle2,children,children,children,13,8,Content,0.17987711253844843,NOUN
34,34Bw14,27,2,Bw14,Middle2,Middle2,dying,dying,dying,14,5,Content,0.32090903967234297,VERB
34,34Bw15,28,2,Bw15,Middle2,Middle2,for,for,for,15,3,Function,0.21488648037174418,ADP
34,34Bw16,29,2,Bw16,Middle2,Middle2,want,want,want,16,4,Content,0.3253163701435149,VERB
34,34Bw17,30,2,Bw17,Middle2,Middle2,of,of,of,17,2,Function,null,ADP
34,34Bw18,31,2,Bw18,BEN-2,BEN-2,basic,basic,basic,18,5,Content,0.2230510520461313,ADJ
34,34Bw19,32,2,Bw19,BEN-1,BEN-1,medical,medical,medical,19,7,Content,0.21276775736525477,ADJ
34,34Bw20,33,2,Bw20,BEN,BEN,care.,care.,care,20,4,Content,0.39449802205388346,NOUN
35,35Aw01,1,1,Aw01,Aw01,Aw01,California,California,California,1,10,Content,null,PROPN
35,35Aw02,2,1,Aw02,Aw02,Aw02,has,has,has,2,3,Content,-0.04913144973614449,VERB
35,35Aw03,3,1,Aw03,Aw03,Aw03,positioned,positioned,positioned,3,10,Content,0.048461501031485194,VERB
35,35Aw04,4,1,Aw04,Middle1,Middle1,itself,itself,itself,4,6,Function,0.20632761281944717,PRON
35,35Aw05,5,1,Aw05,Middle1,Middle1,as,as,as,5,2,Function,0.2618548220816,ADP
35,35Aw06,6,1,Aw06,Middle1,Middle1,a,a,a,6,1,Function,null,INTJ
35,35Aw07,7,1,Aw07,Middle1,Middle1,leader,leader,leader,7,6,Content,0.11747615827883007,NOUN
35,35Aw08,8,1,Aw08,Middle1,Middle1,in,in,in,8,2,Function,0.1921052001777625,ADP
35,35Aw09,9,1,Aw09,Middle1,Middle1,the,the,the,9,3,Function,0.27366523228698053,PRON
35,35Aw10,10,1,Aw10,Middle1,Middle1,fight,fight,fight,10,5,Content,0.09893752006473619,NOUN
35,35Aw11,11,1,Aw11,AEN-2,AEN-2,against,against,against,11,7,Function,0.219322589715217,ADP
35,35Aw12,12,1,Aw12,AEN-1,AEN-1,climate,climate,climate,12,7,Content,0.13640082768399198,NOUN
35,35Aw13,13,1,Aw13,AEN,AEN,change.,change.,change,13,6,Content,0.16616462753260525,NOUN
35,35Bw01,14,2,Bw01,Bw01,Bw01,It,It,It,1,2,Function,null,PRON
35,35Bw02,15,2,Bw02,Bw02,Bw02,leads,leads,leads,2,5,Content,null,VERB
35,35Bw03,16,2,Bw03,Bw03,Bw03,the,the,the,3,3,Function,0.1982098000010342,PRON
35,35Bw04,17,2,Bw04,Middle2,Middle2,nation,nation,nation,4,6,Content,0.08481128444167023,NOUN
35,35Bw05,18,2,Bw05,Middle2,Middle2,by,by,by,5,2,Function,0.14228804284124105,ADP
35,35Bw06,19,2,Bw06,Middle2,Middle2,far,far,far,6,3,Content,0.18964683866859794,ADV
35,35Bw07,20,2,Bw07,BEN-2,BEN-2,in,in,in,7,2,Function,0.3168314399573267,ADP
35,35Bw08,21,2,Bw08,BEN-1,BEN-1,solar,solar,solar,8,5,Content,0.1545863139659643,PROPN
35,35Bw09,22,2,Bw09,BEN,BEN,power.,power.,power,9,5,Content,0.3535567515384431,NOUN
36,36Aw01,1,1,Aw01,Aw01,Aw01,This,This,This,1,4,Function,null,PRON
36,36Aw02,2,1,Aw02,Aw02,Aw02,has,has,has,2,3,Content,null,VERB
36,36Aw03,3,1,Aw03,Aw03,Aw03,been,been,been,3,4,Content,0.6010793711625549,AUX
36,36Aw04,4,1,Aw04,Middle1,Middle1,a,a,a,4,1,Function,null,INTJ
36,36Aw05,5,1,Aw05,Middle1,Middle1,golden,golden,golden,5,6,Content,0.026717065328720542,ADJ
36,36Aw06,6,1,Aw06,Middle1,Middle1,age,age,age,6,3,Content,0.15781768193992607,NOUN
36,36Aw07,7,1,Aw07,AEN-2,AEN-2,for,for,for,7,3,Function,0.3163833207255823,ADP
36,36Aw08,8,1,Aw08,AEN-1,AEN-1,brain,brain,brain,8,5,Content,0.1638695740657841,NOUN
36,36Aw09,9,1,Aw09,AEN,AEN,research.,research.,research,9,8,Content,0.16200550343930295,NOUN
36,36Bw01,10,2,Bw01,Bw01,Bw01,We,We,We,1,2,Function,null,PRON
36,36Bw02,11,2,Bw02,Bw02,Bw02,now,now,now,2,3,Content,null,ADV
36,36Bw03,12,2,Bw03,Bw03,Bw03,have,have,have,3,4,Content,0.40891464511522024,VERB
36,36Bw04,13,2,Bw04,Middle2,Middle2,amazing,amazing,amazing,4,7,Content,0.20110017494951993,ADJ
36,36Bw05,14,2,Bw05,Middle2,Middle2,brain,brain,brain,5,5,Content,0.16169952089859407,NOUN
36,36Bw06,15,2,Bw06,Middle2,Middle2,scans,scans,scans,6,5,Content,0.23150646839603306,NOUN
36,36Bw07,16,2,Bw07,Middle2,Middle2,that,that,that,7,4,Function,0.36796707186020494,SCONJ
36,36Bw08,17,2,Bw08,Middle2,Middle2,show,show,show,8,4,Content,0.2182172442616627,NOUN
36,36Bw09,18,2,Bw09,Middle2,Middle2,which,which,which,9,5,Function,0.18065584630286843,PRON
36,36Bw10,19,2,Bw10,Middle2,Middle2,networks,networks,networks,10,8,Content,0.18184205095013323,NOUN
36,36Bw11,20,2,Bw11,Middle2,Middle2,in,in,in,11,2,Function,0.22687086422978125,ADP
36,36Bw12,21,2,Bw12,Middle2,Middle2,the,the,the,12,3,Function,0.23961579326779542,PRON
36,36Bw13,22,2,Bw13,Middle2,Middle2,brain,brain,brain,13,5,Content,0.6015922666438953,NOUN
36,36Bw14,23,2,Bw14,Middle2,Middle2,ramp,ramp,ramp,14,4,Content,0.13054225848318243,NOUN
36,36Bw15,24,2,Bw15,Middle2,Middle2,up,up,up,15,2,Content,0.20973072533761555,NOUN
36,36Bw16,25,2,Bw16,BEN-2,BEN-2,during,during,during,16,6,Function,0.1623718085375112,ADP
36,36Bw17,26,2,Bw17,BEN-1,BEN-1,different,different,different,17,9,Content,0.281968636975095,ADJ
36,36Bw18,27,2,Bw18,BEN,BEN,activities.,activities.,activities,18,10,Content,0.13242644304234658,NOUN
37,37Aw01,1,1,Aw01,Aw01,Aw01,Student,Student,Student,1,7,Content,null,NOUN
37,37Aw02,2,1,Aw02,Aw02,Aw02,debt,debt,debt,2,4,Content,0.046557136116922006,NOUN
37,37Aw03,3,1,Aw03,Aw03,Aw03,is,is,is,3,2,Content,0.12176257538754266,AUX
37,37Aw04,4,1,Aw04,Middle1,Middle1,"spiraling,","spiraling,",spiraling,4,9,Content,0.18975745698209023,VERB
37,37Aw05,5,1,Aw05,Middle1,Middle1,and,and,and,5,3,Function,null,CCONJ
37,37Aw06,6,1,Aw06,Middle1,Middle1,young,young,young,6,5,Content,0.18812560517104687,ADJ
37,37Aw07,7,1,Aw07,Middle1,Middle1,people,people,people,7,6,Content,0.2985957368047924,NOUN
37,37Aw08,8,1,Aw08,Middle1,Middle1,are,are,are,8,3,Content,0.2986714995849954,AUX
37,37Aw09,9,1,Aw09,Middle1,Middle1,defaulting,defaulting,defaulting,9,10,Content,0.3203493372284691,VERB
37,37Aw10,10,1,Aw10,AEN-2,AEN-2,on,on,on,10,2,Function,0.1376869025400661,ADP
37,37Aw11,11,1,Aw11,AEN-1,AEN-1,their,their,their,11,5,Function,0.23613145340324698,PRON
37,37Aw12,12,1,Aw12,AEN,AEN,loans.,loans.,loans,12,5,Content,0.42000055565305305,NOUN
37,37Bw01,13,2,Bw01,Bw01,Bw01,You,You,You,1,3,Function,null,PRON
37,37Bw02,14,2,Bw02,Bw02,Bw02,might,might,might,2,5,Function,null,ADV
37,37Bw03,15,2,Bw03,Bw03,Bw03,think,think,think,3,5,Content,null,VERB
37,37Bw04,16,2,Bw04,Middle2,Middle2,that,that,that,4,4,Function,0.38326530642906,SCONJ
