Passage,WordNo,NewID,Sentence,WP,WordNoPunctuation,Word,WordClass,SimilarityWithPrevious,PartOfSpeech
54,12,54Aw12,1,12,hands,hands,Content,0.18529273520994802,NOUN
54,13,54Aw13,1,13,of,of,Function,null,ADP
54,14,54Aw14,1,14,businesses,businesses,Content,0.36906142107919543,NOUN
54,15,54Aw15,1,15,this,this,Function,0.21016907374722157,PRON
54,16,54Aw16,1,16,year,year.,Content,0.17785541293293977,NOUN
54,17,54Bw01,2,1,Naturally,"Naturally,",Content,null,ADV
54,18,54Bw02,2,2,people,people,Content,0.14322887435895248,NOUN
54,19,54Bw03,2,3,want,want,Content,0.3426991095539202,VERB
54,20,54Bw04,2,4,to,to,Function,null,ADP
54,21,54Bw05,2,5,know,know,Content,0.5907662663839355,VERB
54,22,54Bw06,2,6,how,how,Content,0.4720704719468024,SCONJ
54,23,54Bw07,2,7,those,those,Function,0.47390695260490256,PRON
54,24,54Bw08,2,8,businesses,businesses,Content,0.2392977167565155,NOUN
54,25,54Bw09,2,9,will,will,Function,0.31412245784749343,AUX
54,26,54Bw10,2,10,spend,spend,Content,0.22004160253147476,VERB
54,27,54Bw11,2,11,it,it.,Function,0.5147341802137614,PRON
55,1,55Aw01,1,1,Florida,"Florida,",Content,null,PROPN
55,2,55Aw02,1,2,it,it,Function,0.05209150900040141,PRON
55,3,55Aw03,1,3,seems,"seems,",Content,0.032924759612981386,VERB
55,4,55Aw04,1,4,has,has,Content,0.15910631058994024,VERB
55,5,55Aw05,1,5,always,always,Content,0.24102673673297045,ADV
55,6,55Aw06,1,6,been,been,Content,0.4125696644164394,AUX
55,7,55Aw07,1,7,a,a,Function,null,INTJ
55,8,55Aw08,1,8,popular,popular,Content,0.20192166716412563,ADJ
55,9,55Aw09,1,9,destination,destination.,Content,0.21600039019320214,NOUN
55,10,55Bw01,2,1,Even,Even,Content,null,ADV
55,11,55Bw02,2,2,the,the,Function,0.3227565536912526,PRON
55,12,55Bw03,2,3,first,first,Content,0.17619194695556137,ADJ
55,13,55Bw04,2,4,known,known,Content,0.10383954578523617,VERB
55,14,55Bw05,2,5,Americans,Americans,Content,0.04897196007261921,PROPN
55,15,55Bw06,2,6,gravitated,gravitated,Content,0.11310433674850719,VERB
55,16,55Bw07,2,7,to,to,Function,null,ADP
55,17,55Bw08,2,8,the,the,Function,0.2549217676549089,PRON
55,18,55Bw09,2,9,state,state.,Content,0.09338130213290895,NOUN
56,1,56Aw01,1,1,When,When,Content,null,SCONJ
56,2,56Aw02,1,2,early,early,Content,0.42029458441430606,ADV
56,3,56Aw03,1,3,humans,humans,Content,0.07328052843206509,NOUN
56,4,56Aw04,1,4,discovered,discovered,Content,0.205385956616456,VERB
56,5,56Aw05,1,5,how,how,Content,0.2848860683504013,SCONJ
56,6,56Aw06,1,6,to,to,Function,null,ADP
56,7,56Aw07,1,7,build,build,Content,0.1334599413003691,VERB
56,8,56Aw08,1,8,fires,"fires,",Content,0.18542815254803482,NOUN
56,9,56Aw09,1,9,life,life,Content,0.2448814248030692,NOUN
56,10,56Aw10,1,10,became,became,Content,0.24789672919190922,VERB
56,11,56Aw11,1,11,much,much,Content,0.3818534005976587,ADJ
56,12,56Aw12,1,12,easier,easier,Content,0.18677972320570935,ADJ
56,13,56Aw13,1,13,in,in,Function,0.3590555400891556,ADP
56,14,56Aw14,1,14,many,many,Content,0.4068625895647839,ADJ
56,15,56Aw15,1,15,regards,regards.,Content,0.2017978869507973,NOUN
56,16,56Bw01,2,1,They,They,Function,null,PRON
56,17,56Bw02,2,2,huddled,huddled,Content,null,VERB
56,18,56Bw03,2,3,around,around,Function,0.13844400202954707,ADP
56,19,56Bw04,2,4,fire,fire,Content,0.19627516794041108,NOUN
56,20,56Bw05,2,5,for,for,Function,0.06620865503752435,ADP
56,21,56Bw06,2,6,warmth,"warmth,",Content,0.26050404624123363,NOUN
56,22,56Bw07,2,7,light,light,Content,0.2852678370139659,NOUN
56,23,56Bw08,2,8,and,and,Function,null,CCONJ
56,24,56Bw09,2,9,protection,protection.,Content,0.189983499909752,NOUN
57,1,57Aw01,1,1,For,For,Function,null,ADP
57,2,57Aw02,1,2,most,most,Content,null,ADJ
57,3,57Aw03,1,3,of,of,Function,null,ADP
57,4,57Aw04,1,4,human,human,Content,0.09525896617054129,ADJ
57,5,57Aw05,1,5,history,"history,",Content,0.31092049543705264,NOUN
57,6,57Aw06,1,6,nobody,nobody,Content,0.24174469111277158,PRON
57,7,57Aw07,1,7,ate,ate,Content,0.1622462544752238,INTJ
57,8,57Aw08,1,8,a,a,Function,null,INTJ
57,9,57Aw09,1,9,vegetable,vegetable,Content,0.2232398329614335,ADJ
57,10,57Aw10,1,10,for,for,Function,0.2488190011646397,ADP
57,11,57Aw11,1,11,pleasure,pleasure.,Content,0.13531689614943068,NOUN
57,12,57Bw01,2,1,After,After,Function,null,ADP
57,13,57Bw02,2,2,all,"all,",Function,null,PRON
57,14,57Bw03,2,3,vegetables,vegetables,Content,null,NOUN
57,15,57Bw04,2,4,have,have,Content,0.07848150056139247,VERB
57,16,57Bw05,2,5,no,no,Function,0.15762543010503596,INTJ
57,17,57Bw06,2,6,evolutionary,evolutionary,Content,0.04242235195247401,ADJ
57,18,57Bw07,2,7,imperative,imperative,Content,0.12076194558480352,NOUN
57,19,57Bw08,2,8,to,to,Function,null,ADP
57,20,57Bw09,2,9,be,be,Content,0.22275684440569254,AUX
57,21,57Bw10,2,10,delicious,delicious.,Content,0.28440286019274064,ADJ
58,1,58Aw01,1,1,Animals,Animals,Content,null,NOUN
58,2,58Aw02,1,2,around,around,Function,0.08844001349955431,ADP
58,3,58Aw03,1,3,the,the,Function,0.061616887471921185,PRON
58,4,58Aw04,1,4,world,world,Content,0.07339517623201756,NOUN
58,5,58Aw05,1,5,are,are,Content,0.19256137008856414,AUX
58,6,58Aw06,1,6,on,on,Function,0.08943147767218926,ADP
58,7,58Aw07,1,7,the,the,Function,0.2211461450073063,PRON
58,8,58Aw08,1,8,move,move.,Content,0.18667608085185267,VERB
58,9,58Bw01,2,1,So,So,Content,null,ADV
58,10,58Bw02,2,2,are,are,Content,0.2886893378374493,AUX
58,11,58Bw03,2,3,their,their,Function,0.4129238120297663,PRON
58,12,58Bw04,2,4,parasites,parasites.,Content,0.1351149408738494,NOUN
59,1,59Aw01,1,1,Gifts,Gifts,Content,null,NOUN
59,2,59Aw02,1,2,are,are,Content,0.13638087906839974,AUX
59,3,59Aw03,1,3,often,often,Content,0.318263487621671,ADV
59,4,59Aw04,1,4,left,left,Content,0.12688230215829632,PROPN
59,5,59Aw05,1,5,on,on,Function,0.15366327837670057,ADP
59,6,59Aw06,1,6,front,front,Content,0.15644976613406428,NOUN
59,7,59Aw07,1,7,row,row,Content,0.18238800598928825,NOUN
59,8,59Aw08,1,8,seats,seats,Content,0.29740445430376194,NOUN
59,9,59Aw09,1,9,at,at,Function,0.22096000069637137,ADP
59,10,59Aw10,1,10,fashion,fashion,Content,0.1679197805547323,NOUN
59,11,59Aw11,1,11,shows,shows,Content,0.16757700240076268,NOUN
59,12,59Aw12,1,12,for,for,Function,0.3672841028687895,ADP
59,13,59Aw13,1,13,guests,guests.,Content,0.22395161632360872,NOUN
59,14,59Bw01,2,1,Rarely,"Rarely,",Content,null,ADV
59,15,59Bw02,2,2,however,"however,",Content,0.33735459020558517,ADV
59,16,59Bw03,2,3,are,are,Content,0.24397989000535883,AUX
59,17,59Bw04,2,4,they,they,Function,0.4938706277525617,PRON
59,18,59Bw05,2,5,placed,placed,Content,0.08618096561305798,VERB
59,19,59Bw06,2,6,on,on,Function,0.2990851971840619,ADP
59,20,59Bw07,2,7,every,every,Function,0.18737108079100942,PRON
59,21,59Bw08,2,8,seat,seat.,Content,0.08386903939705682,NOUN
60,1,60Aw01,1,1,Trying,Trying,Content,null,VERB
60,2,60Aw02,1,2,to,to,Function,null,ADP
60,3,60Aw03,1,3,figure,figure,Content,0.2381258733570542,NOUN
60,4,60Aw04,1,4,out,out,Function,0.25558530801366575,ADP
60,5,60Aw05,1,5,why,why,Content,0.32070654546919275,SCONJ
60,6,60Aw06,1,6,humans,humans,Content,0.1176209296785504,NOUN
60,7,60Aw07,1,7,cry,cry,Content,0.25071619609258244,NOUN
60,8,60Aw08,1,8,is,is,Content,0.18870855936157604,AUX
60,9,60Aw09,1,9,exhausting,exhausting.,Content,0.1613664220908336,NOUN
60,10,60Bw01,2,1,We,We,Function,null,PRON
60,11,60Bw02,2,2,cry,cry,Content,null,NOUN
60,12,60Bw03,2,3,about,about,Function,0.1461189149437932,ADP
60,13,60Bw04,2,4,death,"death,",Content,0.12853302943434772,NOUN
60,14,60Bw05,2,5,violence,"violence,",Content,0.267651260046283,NOUN
60,15,60Bw06,2,6,breakups,"breakups,",Content,0.23128986076538918,NOUN
60,16,60Bw07,2,7,abandoned,abandoned,Content,0.13836801310204286,VERB
60,17,60Bw08,2,8,puppies,"puppies,",Content,0.18484033982322393,NOUN
60,18,60Bw09,2,9,sweet,sweet,Content,0.23033514570651464,ADJ
60,19,60Bw10,2,10,kisses,kisses,Content,0.37493131999488555,NOUN
60,20,60Bw11,2,11,and,and,Function,null,CCONJ
60,21,60Bw12,2,12,words,words,Content,0.2949936096945568,NOUN
60,22,60Bw13,2,13,charged,charged,Content,0.135188166336003,VERB
60,23,60Bw14,2,14,with,with,Function,0.172806744579696,ADP
60,24,60Bw15,2,15,all,all,Function,0.20078856825081984,PRON
60,25,60Bw16,2,16,kinds,kinds,Content,0.2273947005974003,NOUN
60,26,60Bw17,2,17,of,of,Function,null,ADP
60,27,60Bw18,2,18,meanings,meanings.,Content,0.32430071685706935,NOUN
61,1,61Aw01,1,1,The,The,Function,null,PRON
61,2,61Aw02,1,2,most,most,Content,null,ADJ
61,3,61Aw03,1,3,popular,popular,Content,0.2528253730464815,ADJ
61,4,61Aw04,1,4,movie,movie,Content,0.11695452151849309,NOUN
61,5,61Aw05,1,5,in,in,Function,0.20155025501991497,ADP
61,6,61Aw06,1,6,India,India,Content,0.0901733463572496,PROPN
61,7,61Aw07,1,7,this,this,Function,0.17166437104662322,PRON
61,8,61Aw08,1,8,summer,summer,Content,0.11065491297003038,NOUN
61,9,61Aw09,1,9,is,is,Content,0.22686261616421755,AUX
61,10,61Aw10,1,10,about,about,Function,0.21270250780928085,ADP
61,11,61Aw11,1,11,a,a,Function,null,INTJ
61,12,61Aw12,1,12,toilet,toilet.,Content,0.11908436288947083,NOUN
61,13,61Bw01,2,1,It,It,Function,null,PRON
61,14,61Bw02,2,2,nearly,nearly,Content,null,ADV
61,15,61Bw03,2,3,causes,causes,Content,0.06140883810729447,NOUN
61,16,61Bw04,2,4,a,a,Function,null,INTJ
61,17,61Bw05,2,5,divorce,divorce.,Content,0.12187750029560594,NOUN
62,1,62Aw01,1,1,Bargain,Bargain,Content,null,NOUN
62,2,62Aw02,1,2,hunters,hunters,Content,0.09723257027578497,NOUN
62,3,62Aw03,1,3,have,have,Content,0.18236660589520726,VERB
62,4,62Aw04,1,4,begun,begun,Content,0.022511417847833108,PROPN
62,5,62Aw05,1,5,to,to,Function,null,ADP
62,6,62Aw06,1,6,pay,pay,Content,0.26119047601177886,VERB
62,7,62Aw07,1,7,close,close,Content,0.22792528648344149,ADV
62,8,62Aw08,1,8,attention,attention,Content,0.18728693892045484,NOUN
62,9,62Aw09,1,9,to,to,Function,null,ADP
62,10,62Aw10,1,10,emerging,emerging,Content,0.09556459936887995,VERB
62,11,62Aw11,1,11,market,market,Content,0.2308257668416387,NOUN
62,12,62Aw12,1,12,stocks,stocks.,Content,0.2946885470795685,NOUN
62,13,62Bw01,2,1,They,They,Function,null,PRON
62,14,62Bw02,2,2,are,are,Content,null,AUX
62,15,62Bw03,2,3,a,a,Function,null,INTJ
62,16,62Bw04,2,4,little,little,Content,0.1341825268045499,ADJ
62,17,62Bw05,2,5,late,late,Content,0.15088701970025784,ADJ
62,18,62Bw06,2,6,to,to,Function,null,ADP
62,19,62Bw07,2,7,the,the,Function,0.4269854206546897,PRON
62,20,62Bw08,2,8,game,game.,Content,0.21036449811361843,NOUN
63,1,63Aw01,1,1,One,One,Function,null,NUM
63,2,63Aw02,1,2,new,new,Content,null,ADJ
63,3,63Aw03,1,3,drug,drug,Content,0.09944479763881652,NOUN
63,4,63Aw04,1,4,promises,promises,Content,0.1686427413143096,NOUN
63,5,63Aw05,1,5,to,to,Function,null,ADP
63,6,63Aw06,1,6,stop,stop,Content,0.14660997728613,VERB
63,7,63Aw07,1,7,cancer,cancer,Content,0.23320484788867615,NOUN
63,8,63Aw08,1,8,from,from,Function,0.14530759851816918,ADP
63,9,63Aw09,1,9,spreading,spreading,Content,0.12506695997941103,VERB
63,10,63Aw10,1,10,to,to,Function,null,ADP
63,11,63Aw11,1,11,other,other,Content,0.26385626478769725,ADJ
63,12,63Aw12,1,12,organs,organs.,Content,0.19515616683078243,NOUN
63,13,63Bw01,2,1,Another,Another,Function,null,PRON
63,14,63Bw02,2,2,would,would,Function,null,AUX
63,15,63Bw03,2,3,treat,treat,Content,null,NOUN
63,16,63Bw04,2,4,blood,blood,Content,0.12104969608605479,NOUN
63,17,63Bw05,2,5,cancer,cancer.,Content,0.2829669882491457,NOUN
